ModbusManager 1.0.9
20200624
Product: F1145, F1245
Database: 8310
Title;Info;ID;Unit;Size;Factor;Min;Max;Default;Mode
"FLM 2 set point, cooling";"Set point, cooling, when using FLM cooling";48967;"°C";s16;10;50;400;210;R/W;
"FLM 1 set point, cooling";"Set point, cooling, when using FLM cooling";48968;"°C";s16;10;50;400;210;R/W;
"AUX block OPT";"AUX block OPT";48969;"";u8;1;0;0;0;R/W;
"Outdoor Air Mixing function";"Activates the Outdoor Air Mixing function.";48970;"";u8;1;0;1;0;R/W;
"Smart home room control";"";48976;"";u8;1;0;1;0;R/W;
"Speed brine pump wait mode ";"";48977;"%";u8;1;0;100;30;R/W;
"Smart energy source";"Smart energy source activated.";48979;"";u8;1;0;1;0;R/W;
"Smart energy source, ctrl method";"Smart energy source, ctrl method. 0 = price. 1 = primary factor.";48980;"";u8;1;0;1;0;R/W;
"Smart energy source, electricity price source";"Smart energy source, electricity price source. 0 = fixed price. 1 = tariff. 2= spot price.";48981;"";u8;1;0;2;0;R/W;
"Smart energy source, electricity price";"Smart energy source, electricity fixed price.";48982;"";u16;1;0;10000;100;R/W;
"Smart energy source, fixed elec. price from";"Smart energy source, fixed electricity price part source, if spot electricity price are used. 0 = fixed price. 1 = tariff.";48983;"";u8;1;0;1;0;R/W;
"Smart energy source, fixed part electricity price";"Smart energy source, fixed part (if spot price are used) electricity price";48984;"";u16;1;0;10000;100;R/W;
"Smart energy source, shunt add price source";"Smart energy source, shunted addition price part source. From tariff or fixed price. 0 = fixed price. 1 = tariff.";48985;"";u8;1;0;1;0;R/W;
"Smart energy source, shunt add price";"Smart energy source, shunted add price";48986;"";u16;1;0;10000;100;R/W;
"Smart energy source, ext step add price from";"Smart energy source, external step add source. From tariff or fixed price. 0 = fixed price. 1 = tariff.";48987;"";u8;1;0;1;0;R/W;
"Smart energy source, ext step add price";"Smart energy source, ext step add price";48988;"";u16;1;0;10000;100;R/W;
"Smart energy source, OPT10 price source";"Smart energy source, OPT10 addition price source. 0 = fixed price. 1 = tariff.";48989;"";u8;1;0;1;0;R/W;
"Smart energy source, OPT10 price";"Smart energy source, OPT10 addition price.";48990;"";u16;1;0;10000;100;R/W;
"Smart energy source, primary factor elec.";"Smart energy source, primary factor electricity";48991;"";u8;10;0;50;25;R/W;
"Smart energy source, primary factor shunted add.";"Smart energy source, primary factor shunted addition";48992;"";u8;10;0;50;10;R/W;
"Smart energy source, primary factor ext step add";"Smart energy source, primary factor external step addition";48993;"";u8;10;0;50;10;R/W;
"Smart energy source, primary factor OPT10 add.";"Smart energy source, primary factor OPT10 addition";48994;"";u8;10;0;50;10;R/W;
"Smart energy source, OPT10 high tariff price";"Smart energy source, OPT10 addition high tariff price";48995;"";u16;1;1;10000;100;R/W;
"Smart energy source, OPT10 low tariff price";"Smart energy source, OPT10 addition low tariff price";48996;"";u16;1;1;10000;100;R/W;
"Smart energy source, ext step add high tariff price";"Smart energy source, external step addition high tariff price";48997;"";u16;1;1;10000;100;R/W;
"Smart energy source, ext step add low tariff price";"Smart energy source, external step addition low tariff price";48998;"";u16;1;1;10000;100;R/W;
"Smart energy source, shunt add high tariff price";"Smart energy source, shunt addition high tariff price";48999;"";u16;1;1;10000;100;R/W;
"Smart energy source, shunt add low tariff price";"Smart energy source, shunt addition low tariff price";49000;"";u16;1;1;10000;100;R/W;
"Smart energy source, fixed elec. high tariff price";"Smart energy source, fixed electricity part high tariff price";49001;"";u16;1;1;10000;100;R/W;
"Smart energy source, fixed elec. low tariff price";"Smart energy source, fixed electricity part low tariff price";49002;"";u16;1;1;10000;100;R/W;
"Smart energy source, electricity high tariff price";"Smart energy source, electricity high tariff price";49003;"";u16;1;1;10000;100;R/W;
"Smart energy source, electricity high low price";"Smart energy source, electricity low tariff price";49004;"";u16;1;1;10000;100;R/W;
"Smart energy source, DM diff source prio 5";"Smart energy source, DM diff source with prio 5";49005;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM diff source prio 4";"Smart energy source, DM diff source with prio 4";49006;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM diff source prio 3";"Smart energy source, DM diff source with prio 3";49007;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM diff source prio 2";"Smart energy source, DM diff source with prio 2";49008;"";s16;1;100;2000;400;R/W;
"Smart energy source, DM start source prio 1";"Smart energy source, DM start source with prio 1";49009;"";s16;1;-2000;-10;-60;R/W;
"Ground water pump temp alarm";"Ground water pump temperature alarm";49190;"";u8;1;0;1;0;R/W;
"Ground water pump temp alarm level";"Ground water pump temperature alarm level";49191;"°C";s8;1;-15;20;3;R/W;
"Fixed delta t, brine pump";"";49192;"°C";u8;1;2;10;4;R/W;
"Brine pump auto controlled";"Brine pump auto controlled, 0= manual, 1 = auto controlled, 2 = fixed delta controlled";49193;"";s8;1;0;2;1;R/W;
"Delta brine pump passive cooling";"";49221;"°C";u8;1;1;15;4;R/W;
"External ERS 1 accessory bypass set temp.";"";49241;"°C";u8;1;5;30;25;R/W;
"External ERS 1 accessory bypass at heat";"";49242;"";u8;1;0;1;0;R/W;
"FLM 4 fan";"FLM 4 fan";49277;"";u8;1;6;6;6;R/W;
"FLM 3 fan";"FLM 3 fan";49278;"";u8;1;6;6;6;R/W;
"FLM 2 fan";"FLM 2 fan";49279;"";u8;1;6;6;6;R/W;
"FLM 1 fan";"FLM 1 fan";49280;"";u8;1;6;6;6;R/W;
"Energy Meter pulses per kWh X23";"Energy meter factor X23, pulses per kWh";49285;"";u16;1;1;10000;500;R/W;
"Energy Meter pulses per kWh X22";"Energy meter factor X22, pulses per kWh";49286;"";u16;1;1;10000;500;R/W;
"Energy Meter mode X23";"Energy meter X23 in mode Wh/pulse = 0 or pulses/kWh = 1";49287;"";u8;1;0;1;0;R/W;
"Energy Meter mode X22";"Energy meter X22 in mode Wh/pulse = 0 or pulses/kWh = 1";49288;"";u8;1;0;1;0;R/W;
"Ground water pump speed control ";" ";49289;" ";s8;1;0;1;0;R/W;
"Ground water pump auto speed control";"Ground water pump auto speed control";49290;"";s8;1;0;1;1;R/W;
"Ground water pump manual speed";"Ground water pump temperature alarm level";49291;"%";u8;1;1;100;75;R/W;
"Ground water pump control signal";"Ground water pump control signal (0 = 0V-10V; 1= 10V-0V)";49292;"";s8;1;0;0;0;R/W;
"Ground water pump min speed";"Ground water pump voltage at min speed";49293;"V";u8;1;0;80;30;R/W;
"EME20 Activated";"0=not activated, 1=activated";49297;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Pool";"0=not affecting, 1=affecting";49298;"";u8;1;0;0;0;R/W;
"ERS 4 Exhaust Fan speed 4";"";49328;"%";u8;1;0;100;100;R/W;
"ERS 3 Exhaust Fan speed 4";"";49329;"%";u8;1;0;100;100;R/W;
"ERS 2 Exhaust Fan speed 4";"";49330;"%";u8;1;0;100;100;R/W;
"ERS 4 Exhaust Fan speed 3";"";49331;"%";u8;1;0;100;80;R/W;
"ERS 3 Exhaust Fan speed 3";"";49332;"%";u8;1;0;100;80;R/W;
"ERS 2 Exhaust Fan speed 3";"";49333;"%";u8;1;0;100;80;R/W;
"ERS 4 Exhaust Fan speed 2";"";49334;"%";u8;1;0;100;30;R/W;
"ERS 3 Exhaust Fan speed 2";"";49335;"%";u8;1;0;100;30;R/W;
"ERS 2 Exhaust Fan speed 2";"";49336;"%";u8;1;0;100;30;R/W;
"ERS 4 Exhaust Fan speed 1";"";49337;"%";u8;1;0;100;0;R/W;
"ERS 3 Exhaust Fan speed 1";"";49338;"%";u8;1;0;100;0;R/W;
"ERS 2 Exhaust Fan speed 1";"";49339;"%";u8;1;0;100;0;R/W;
"ERS 4 Exhaust Fan speed normal";"";49340;"%";u8;1;1;100;75;R/W;
"ERS 3 Exhaust Fan speed normal";"";49341;"%";u8;1;1;100;75;R/W;
"ERS 2 Exhaust Fan speed normal";"";49342;"%";u8;1;1;100;75;R/W;
"ERS 4 Supply Fan speed 4";"";49343;"%";u8;1;0;100;100;R/W;
"ERS 3 Supply Fan speed 4";"";49344;"%";u8;1;0;100;100;R/W;
"ERS 2 Supply Fan speed 4";"";49345;"%";u8;1;0;100;100;R/W;
"ERS 4 Supply Fan speed 3";"";49346;"%";u8;1;0;100;80;R/W;
"ERS 3 Supply Fan speed 3";"";49347;"%";u8;1;0;100;80;R/W;
"ERS 2 Supply Fan speed 3";"";49348;"%";u8;1;0;100;80;R/W;
"ERS 4 Supply Fan speed 2";"";49349;"%";u8;1;0;100;30;R/W;
"ERS 3 Supply Fan speed 2";"";49350;"%";u8;1;0;100;30;R/W;
"ERS 2 Supply Fan speed 2";"";49351;"%";u8;1;0;100;30;R/W;
"ERS 4 Supply Fan speed 1";"";49352;"%";u8;1;0;100;0;R/W;
"ERS 3 Supply Fan speed 1";"";49353;"%";u8;1;0;100;0;R/W;
"ERS 2 Supply Fan speed 1";"";49354;"%";u8;1;0;100;0;R/W;
"ERS 4 Supply Fan speed normal";"";49355;"%";u8;1;1;100;75;R/W;
"ERS 3 Supply Fan speed normal";"";49356;"%";u8;1;1;100;75;R/W;
"ERS 2 Supply Fan speed normal";"";49357;"%";u8;1;1;100;75;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49358;"";u8;1;0;1;0;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49359;"";u8;1;0;1;0;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp.";49360;"";u8;1;0;1;0;R/W;
"Start room temp. night cooling";"";49361;"°C";u8;1;20;30;25;R/W;
"Start room temp. night cooling";"";49362;"°C";u8;1;20;30;25;R/W;
"Start room temp. night cooling";"";49363;"°C";u8;1;20;30;25;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49364;"°C";u8;1;3;10;6;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49365;"°C";u8;1;3;10;6;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";49366;"°C";u8;1;3;10;6;R/W;
"ERS 4 accessory";"Activates the ERS accessory";49367;"";u8;1;0;1;0;R/W;
"ERS 3 accessory";"Activates the ERS accessory";49368;"";u8;1;0;1;0;R/W;
"ERS 2 accessory";"Activates the ERS accessory";49369;"";u8;1;0;1;0;R/W;
"External ERS 4 accessory min exhaust temp.";"";49370;"°C";u8;1;0;10;5;R/W;
"External ERS 3 accessory min exhaust temp.";"";49371;"°C";u8;1;0;10;5;R/W;
"External ERS 2 accessory min exhaust temp.";"";49372;"°C";u8;1;0;10;5;R/W;
"External ERS 4 accessory bypass temp.";"";49373;"°C";u8;1;2;10;4;R/W;
"External ERS 3 accessory bypass temp.";"";49374;"°C";u8;1;2;10;4;R/W;
"External ERS 2 accessory bypass temp.";"";49375;"°C";u8;1;2;10;4;R/W;
"External ERS 4 accessory bypass set temp.";"";49376;"°C";u8;1;5;30;25;R/W;
"External ERS 3 accessory bypass set temp.";"";49377;"°C";u8;1;5;30;25;R/W;
"External ERS 2 accessory bypass set temp.";"";49378;"°C";u8;1;5;30;25;R/W;
"External ERS 4 accessory bypass at heat";"";49379;"";u8;1;0;1;0;R/W;
"External ERS 3 accessory bypass at heat";"";49380;"";u8;1;0;1;0;R/W;
"External ERS 2 accessory bypass at heat";"";49381;"";u8;1;0;1;0;R/W;
"AUX ERS Fire Place Guard";"Activates ERS Fire Place Guard";49430;"";u8;1;0;0;0;R/W;
